src_ip,dst_ip,protocol,timestamp,src_port,dst_port,protocol_type
192.168.0.123,157.240.242.61,6,1722604143.496550,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.496583,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.496676,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.496676,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.496720,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.496748,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.534372,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.534401,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.576036,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.594344,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.651706,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.653599,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.679638,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.686313,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.686313,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.686345,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.693358,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.707017,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.707606,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.707716,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.710122,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.711374,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.733170,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.733170,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.733206,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.747380,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.772237,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.791658,53156.0,5222.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.839334,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.877578,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.891201,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.895841,5222.0,53156.0,TCP
192.168.0.123,35.186.224.22,6,1722604143.897063,52569.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604143.900357,53156.0,5222.0,TCP
192.168.0.123,157.240.237.60,6,1722604143.912853,53123.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604143.941281,443.0,52569.0,TCP
157.240.242.61,192.168.0.123,6,1722604143.968462,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604144.008694,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604144.046639,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604144.086972,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604144.087011,53156.0,5222.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.089071,53157.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.091065,53158.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.091071,53159.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.091071,53160.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.091112,53161.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.124008,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.124071,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.124891,53157.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.131770,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.131828,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.132760,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.133768,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.133807,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.134450,53160.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604144.154167,5222.0,53156.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.154440,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.154519,53158.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.154560,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.154593,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.155413,53161.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.155561,53158.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.159729,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.159729,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.159770,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.160677,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.160933,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.161493,53157.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.173695,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.175282,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.175324,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.176201,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.176306,443.0,53160.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.176424,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.176824,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.177069,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.177096,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.177848,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.178057,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.178534,53160.0,443.0,TCP
192.168.0.123,157.240.242.61,6,1722604144.200764,53156.0,5222.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,443.0,53157.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.206583,443.0,53161.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,443.0,53158.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,443.0,53158.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206661,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206692,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206732,53157.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.206746,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206790,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.206790,443.0,53161.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.206813,53158.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.206830,53161.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.207408,53157.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.207462,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.207658,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.208022,53161.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208222,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208427,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208819,53160.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.217621,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.217621,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.217690,53159.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,443.0,53159.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.220951,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.220951,443.0,53160.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221039,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221067,53159.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221093,53160.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221166,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.221396,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221444,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.221480,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221490,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221830,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.223661,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.223682,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252280,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252328,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252359,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252368,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252379,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252388,53160.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.256280,443.0,53161.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.256387,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.256420,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.257467,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.257467,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.257512,53161.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.257534,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.257608,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.258292,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.258314,53158.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.258336,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.258345,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.258548,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.258566,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.259198,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.259538,443.0,53161.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.259538,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.259563,53161.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.261239,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.282293,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.293620,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.293620,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.293673,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295664,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295683,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295705,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295714,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295725,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295732,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.321820,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.321863,53157.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.322024,443.0,53159.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.322024,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.347849,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.347849,443.0,53161.0,TCP
192.168.0.123,35.186.224.40,6,1722604144.768343,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604144.839435,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604144.948337,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604145.000852,52635.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604145.124531,53123.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604147.539394,53123.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604147.867956,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604147.906593,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604147.987157,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604148.147607,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604148.193445,53156.0,5222.0,TCP
192.168.0.1,239.255.255.250,17,1722604149.425845,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.425845,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.426837,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.428060,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.428185,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.429453,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.430096,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.431040,48219.0,1900.0,UDP
104.199.240.237,192.168.0.123,6,1722604149.638304,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604149.680411,52429.0,4070.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539859,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539907,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539919,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.943294,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.943294,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.943368,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.943995,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604151.320841,443.0,53044.0,TCP
192.168.0.123,157.240.237.60,6,1722604152.341905,53123.0,443.0,TCP
192.168.0.123,239.255.255.250,17,1722604152.549244,64132.0,1900.0,UDP
192.168.0.123,192.168.0.1,17,1722604153.048033,63363.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604153.048174,51269.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604153.123325,53.0,63363.0,UDP
192.168.0.1,192.168.0.123,17,1722604153.124083,53.0,51269.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.125068,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.125133,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604153.125314,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125358,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125386,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125386,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.183295,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,6,1722604153.234194,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.239421,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.239966,59508.0,443.0,UDP
192.168.0.123,192.168.0.255,17,1722604153.249789,57621.0,57621.0,UDP
35.186.224.22,192.168.0.123,17,1722604153.299517,443.0,59508.0,UDP
35.186.224.22,192.168.0.123,17,1722604153.299517,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.299875,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.300003,59508.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604153.302795,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.302830,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.302838,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.302856,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.303180,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.303207,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.314575,443.0,59508.0,UDP
35.186.224.22,192.168.0.123,6,1722604153.344484,443.0,52569.0,TCP
192.168.0.123,239.255.255.250,17,1722604153.558375,64132.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604154.570395,64132.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604155.583854,64132.0,1900.0,UDP
157.240.242.61,192.168.0.123,6,1722604161.214677,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604161.215916,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604161.254687,5222.0,53156.0,TCP
192.168.0.123,157.240.237.60,6,1722604161.945101,53123.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722604162.283465,53142.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604162.283578,50722.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604162.351400,53.0,53142.0,UDP
192.168.0.1,192.168.0.123,17,1722604162.351490,53.0,50722.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.352328,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.352384,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604162.352543,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.352576,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.352595,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.397693,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.399058,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.440920,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.457170,443.0,57337.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.457995,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.552032,57337.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.554701,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.554701,443.0,57337.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.554959,57337.0,443.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,1900.0,1900.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.556006,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.556347,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.556347,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.556347,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556374,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556889,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556915,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.592371,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.600099,443.0,53094.0,TCP
192.168.0.123,157.240.242.61,6,1722604163.005366,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604163.105566,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604163.340665,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604163.340701,53156.0,5222.0,TCP
192.168.0.123,35.186.224.24,6,1722604167.749262,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604167.796582,443.0,52625.0,TCP
192.168.0.123,192.168.0.1,17,1722604169.929018,51623.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604169.929175,63976.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604169.975487,53.0,51623.0,UDP
192.168.0.1,192.168.0.123,17,1722604169.985024,53.0,63976.0,UDP
192.168.0.123,44.224.90.130,6,1722604169.985910,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.244882,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.363954,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364015,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364713,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364713,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.589173,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589239,53163.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589746,53163.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589746,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783029,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783137,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783137,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.783182,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783215,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.783898,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784053,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784216,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784254,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978250,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978250,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978350,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.979135,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.979159,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.979187,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.979779,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138640,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138640,443.0,53162.0,TCP
